,id_images,xmin,xmax,ymin,ymax,annot_V
4971,969,0.28406169665809766,0.3309768637532134,0.7025462962962963,0.7445023148148148,V1
4972,969,0.24453727506426734,0.2866323907455013,0.7844328703703703,0.8156828703703703,V1
4973,969,0.25931876606683807,0.29145244215938304,0.8177083333333334,0.8310185185185185,V1
4974,969,0.32101542416452444,0.35539845758354754,0.8553240740740741,0.8819444444444444,V1
4975,969,0.3827120822622108,0.4219151670951157,0.8376736111111112,0.8885995370370371,V1
4976,969,0.3332262210796915,0.3627892030848329,0.8909143518518519,0.9265046296296297,V1
4977,969,0.37532133676092544,0.3949228791773779,0.8975694444444444,0.9331597222222222,V1
4978,970,0.41227506426735216,0.43926735218509,0.41435185185185186,0.4453125,V1
4979,970,0.44183804627249357,0.4762210796915167,0.47858796296296297,0.5005787037037037,V1
4980,970,0.4762210796915167,0.5131748071979434,0.5005787037037037,0.5251736111111112,V1
4981,970,0.3653598971722365,0.41227506426735216,0.4386574074074074,0.4586226851851852,V1
4982,970,0.37017994858611825,0.40713367609254497,0.47627314814814814,0.5205439814814815,V1
4983,970,0.3036632390745501,0.3653598971722365,0.46064814814814814,0.5118634259259259,V1
4984,971,0.1879820051413882,0.23232647814910026,0.4519675925925926,0.4852430555555556,V1
4985,971,0.12146529562982006,0.15102827763496143,0.4163773148148148,0.4519675925925926,V1
4986,971,0.15102827763496143,0.17577120822622108,0.4010416666666667,0.4230324074074074,V1
4987,971,0.1166452442159383,0.16580976863753213,0.5228587962962963,0.5561342592592593,V1
4988,971,0.5549485861182519,0.6018637532133676,0.3298611111111111,0.35648148148148145,V1
4989,971,0.15841902313624678,0.1879820051413882,0.4363425925925926,0.46296296296296297,V1
4990,972,0.17095115681233933,0.2127249357326478,0.48726851851851855,0.5318287037037037,V1
4991,972,0.131426735218509,0.16356041131105398,0.43431712962962965,0.4696180555555556,V1
4992,972,0.10925449871465295,0.1288560411311054,0.4453125,0.47627314814814814,V1
4993,972,0.05012853470437018,0.06973007712082262,0.47858796296296297,0.5072337962962963,V1
4994,972,0.07969151670951156,0.09447300771208227,0.4852430555555556,0.5361689814814815,V1
4995,972,0.099293059125964,0.1288560411311054,0.5005787037037037,0.5205439814814815,V1
4996,972,0.5501285347043702,0.5845115681233933,0.34780092592592593,0.3810763888888889,V1
4997,973,0.2544987146529563,0.301413881748072,0.15711805555555555,0.1970486111111111,V1
4998,973,0.26188946015424164,0.2962724935732648,0.06597222222222222,0.1015625,V1
4999,973,0.30623393316195374,0.3653598971722365,0.03501157407407408,0.08159722222222222,V1
5000,973,0.4762210796915167,0.5179948586118251,0.19039351851851852,0.23900462962962962,V1
5001,973,0.5131748071979434,0.5449871465295629,0.17476851851851852,0.22366898148148148,V1
5002,973,0.5501285347043702,0.62146529562982,0.22366898148148148,0.2789351851851852,V1
5003,973,0.5697300771208226,0.6188946015424165,0.34780092592592593,0.39872685185185186,V1
5004,973,0.599293059125964,0.6484575835475579,0.48726851851851855,0.5228587962962963,V1
5005,973,0.6336760925449871,0.6754498714652957,0.5162037037037037,0.5627893518518519,V1
5006,973,0.5549485861182519,0.5944730077120822,0.5251736111111112,0.5584490740740741,V1
5007,973,0.5575192802056556,0.587082262210797,0.6293402777777778,0.6712962962962963,V1
5008,974,0.5723007712082262,0.6041131105398457,0.3587962962962963,0.38773148148148145,V1
5009,974,0.577120822622108,0.62146529562982,0.32783564814814814,0.3454861111111111,V1
5010,974,0.5427377892030848,0.5723007712082262,0.2170138888888889,0.24363425925925927,V1
5011,974,0.5327763496143959,0.5649100257069408,0.24797453703703703,0.2855902777777778,V1
5012,974,0.5919023136246787,0.631426735218509,0.20572916666666666,0.24363425925925927,V1
5013,974,0.6115038560411311,0.6609897172236504,0.24363425925925927,0.2789351851851852,V1
5014,974,0.44890745501285345,0.4736503856041131,0.0859375,0.11053240740740741,V1
5015,974,0.4244858611825193,0.4762210796915167,0.13483796296296297,0.17476851851851852,V1
5016,974,0.48586118251928023,0.5205655526992288,0.15711805555555555,0.19039351851851852,V1
5017,974,0.3357969151670951,0.3949228791773779,0.23032407407407407,0.25462962962962965,V1
5018,974,0.4736503856041131,0.5154241645244216,0.8466435185185185,0.8819444444444444,V1
5019,974,0.40713367609254497,0.4884318766066838,0.8200231481481481,0.8642939814814815,V1
5020,974,0.5427377892030848,0.5944730077120822,0.8333333333333334,0.8666087962962963,V1
5021,975,0.7101542416452442,0.7493573264781491,0.48726851851851855,0.5162037037037037,V1
5022,975,0.8062339331619537,0.8380462724935732,0.38773148148148145,0.4320023148148148,V1
5023,975,0.2888817480719794,0.301413881748072,0.8156828703703703,0.8553240740740741,V1
5024,975,0.3110539845758355,0.3357969151670951,0.8266782407407407,0.8709490740740741,V1
5025,975,0.3775706940874036,0.4023136246786632,0.8156828703703703,0.8466435185185185,V1
5026,975,0.3827120822622108,0.42930591259640105,0.8998842592592593,0.9375,V1
5027,975,0.45404884318766064,0.4958226221079691,0.8266782407407407,0.8732638888888888,V1
5028,975,0.29145244215938304,0.34061696658097684,0.6513310185185185,0.6958912037037037,V1
5029,975,0.3357969151670951,0.37017994858611825,0.3498263888888889,0.39641203703703703,V1
5030,975,0.34061696658097684,0.3679305912596401,0.3055555555555556,0.3498263888888889,V1
5031,975,0.3679305912596401,0.41452442159383035,0.2899305555555556,0.3365162037037037,V1
5032,975,0.4219151670951157,0.461439588688946,0.2589699074074074,0.27662037037037035,V1
5033,975,0.39235218508997427,0.4440874035989717,0.20572916666666666,0.24797453703703703,V1
5034,975,0.3161953727506427,0.3627892030848329,0.21469907407407407,0.24797453703703703,V1
5035,975,0.28406169665809766,0.34318766066838047,0.2456597222222222,0.28125,V1
5036,975,0.5597686375321337,0.6018637532133676,0.06597222222222222,0.11053240740740741,V1
5037,975,0.8258354755784062,0.8676092544987146,0.43431712962962965,0.46064814814814814,V1
5038,976,0.7519280205655527,0.791452442159383,0.3411458333333333,0.3744212962962963,V1
5039,976,0.7840616966580977,0.8210154241645244,0.39438657407407407,0.4296875,V1
5040,976,0.8232647814910026,0.8553984575835476,0.4852430555555556,0.5318287037037037,V1
5041,976,0.39974293059125965,0.44183804627249357,0.7358217592592593,0.7800925925925926,V1
5042,976,0.35539845758354754,0.38496143958868895,0.32320601851851855,0.3521412037037037,V1
5043,976,0.34061696658097684,0.38753213367609257,0.27662037037037035,0.31886574074074076,V1
5044,976,0.5597686375321337,0.6041131105398457,0.10590277777777778,0.15248842592592593,V1
5045,977,0.7027634961439588,0.7567480719794345,0.3012152777777778,0.35445601851851855,V1
5046,977,0.7863110539845758,0.8480077120822622,0.5228587962962963,0.5737847222222222,V1
5047,977,0.8406169665809768,0.8775706940874036,0.6004050925925926,0.6426504629629629,V1
5048,977,0.8454370179948586,0.8875321336760925,0.6802662037037037,0.7245370370370371,V1
5049,977,0.62146529562982,0.6854113110539846,0.6935763888888888,0.7378472222222222,V1
5050,977,0.6558483290488432,0.7124035989717223,0.13917824074074073,0.18373842592592593,V1
5051,978,0.20790488431876605,0.2544987146529563,0.31452546296296297,0.3411458333333333,V1
5052,978,0.45404884318766064,0.4958226221079691,0.2170138888888889,0.2456597222222222,V1
5053,978,0.43926735218509,0.4736503856041131,0.05063657407407408,0.08159722222222222,V1
5054,978,0.15841902313624678,0.2127249357326478,0.609375,0.6449652777777778,V1
5055,978,0.1192159383033419,0.1487789203084833,0.7401620370370371,0.7800925925925926,V1
5056,978,0.1487789203084833,0.1879820051413882,0.7335069444444444,0.7934027777777778,V1
5057,978,0.2249357326478149,0.2741002570694087,0.7311921296296297,0.7777777777777778,V1
5058,978,0.19055269922879178,0.23714652956298202,0.8090277777777778,0.8466435185185185,V1
5059,978,0.3088046272493573,0.34575835475578404,0.6513310185185185,0.6736111111111112,V1
5060,979,0.41227506426735216,0.461439588688946,0.7268518518518519,0.7690972222222222,V1
5061,979,0.3627892030848329,0.41227506426735216,0.8200231481481481,0.8553240740740741,V1
5062,979,0.40488431876606684,0.461439588688946,0.8799189814814815,0.9265046296296297,V1
5063,979,0.4366966580976864,0.48586118251928023,0.8243634259259259,0.8752893518518519,V1
5064,979,0.40713367609254497,0.45404884318766064,0.7910879629629629,0.8110532407407407,V1
5065,979,0.5671593830334191,0.6140745501285347,0.8067129629629629,0.8423032407407407,V1
5066,980,0.6902313624678663,0.7345758354755784,0.7644675925925926,0.8156828703703703,V1
5067,980,0.7419665809768637,0.7863110539845758,0.8133680555555556,0.8532986111111112,V1
5068,980,0.7050128534704371,0.759318766066838,0.8619791666666666,0.921875,V1
5069,980,0.6436375321336761,0.6680591259640103,0.8553240740740741,0.8932291666666666,V1
5070,980,0.7888817480719794,0.8332262210796915,0.8399884259259259,0.8885995370370371,V1
5071,980,0.8676092544987146,0.9019922879177378,0.7844328703703703,0.8177083333333334,V1
5072,980,0.8602185089974294,0.8946015424164524,0.7358217592592593,0.7844328703703703,V1
5073,981,0.41227506426735216,0.46368894601542415,0.7335069444444444,0.7690972222222222,V1
5074,981,0.4440874035989717,0.49325192802056556,0.8709490740740741,0.9198495370370371,V1
5075,981,0.45629820051413883,0.4958226221079691,0.9265046296296297,0.9618055555555556,V1
5076,981,0.599293059125964,0.631426735218509,0.9375,0.9664351851851852,V1
5077,981,0.62146529562982,0.6632390745501285,0.8023726851851852,0.8466435185185185,V1
5078,981,0.6879820051413882,0.7249357326478149,0.7135416666666666,0.7601273148148148,V1
5079,981,0.7937017994858612,0.8579691516709511,0.6536458333333334,0.7045717592592593,V1
5080,981,0.8158740359897172,0.8480077120822622,0.6050347222222222,0.6383101851851852,V1
5081,981,0.8676092544987146,0.9167737789203085,0.49189814814814814,0.5384837962962963,V1
5082,981,0.6066838046272494,0.6558483290488432,0.30324074074074076,0.35445601851851855,V1
5083,981,0.3801413881748072,0.43926735218509,0.3211805555555556,0.3744212962962963,V1
5084,981,0.38496143958868895,0.44183804627249357,0.4010416666666667,0.46730324074074076,V1
5085,981,0.5057840616966581,0.5401670951156813,0.2699652777777778,0.3012152777777778,V1
5086,981,0.40713367609254497,0.44890745501285345,0.2170138888888889,0.2589699074074074,V1
5087,981,0.37532133676092544,0.43926735218509,0.17708333333333334,0.22135416666666666,V1
5088,981,0.4810411311053985,0.5375964010282777,0.13252314814814814,0.16377314814814814,V1
5089,981,0.43926735218509,0.47107969151670953,0.12152777777777778,0.15248842592592593,V1
5090,981,0.4884318766066838,0.5475578406169666,0.1791087962962963,0.22366898148148148,V1
5091,981,0.32101542416452444,0.37017994858611825,0.19907407407407407,0.23234953703703703,V1
5092,982,0.3505784061696658,0.3801413881748072,0.3611111111111111,0.41203703703703703,V1
5093,982,0.39749357326478146,0.4466580976863753,0.29224537037037035,0.3365162037037037,V1
5094,982,0.46883033419023135,0.4958226221079691,0.3012152777777778,0.33449074074074076,V1
5095,982,0.29145244215938304,0.3383676092544987,0.23900462962962962,0.2789351851851852,V1
5096,982,0.2940231362467866,0.3258354755784062,0.6160300925925926,0.6513310185185185,V1
5097,982,0.5723007712082262,0.599293059125964,0.8399884259259259,0.8776041666666666,V1
5098,982,0.6362467866323908,0.6805912596401028,0.7401620370370371,0.7867476851851852,V1
5099,982,0.6928020565552699,0.7271850899742931,0.7468171296296297,0.7800925925925926,V1
5100,982,0.7641388174807198,0.8084832904884319,0.6736111111111112,0.7291666666666666,V1
5101,982,0.4244858611825193,0.45629820051413883,0.1371527777777778,0.17708333333333334,V1
5102,983,0.6410668380462725,0.6854113110539846,0.23234953703703703,0.27662037037037035,V1
5103,983,0.3184447300771208,0.35796915167095117,0.1947337962962963,0.23466435185185186,V1
5104,983,0.5179948586118251,0.5523778920308483,0.15914351851851852,0.1857638888888889,V1
5105,983,0.8184447300771208,0.8602185089974294,0.4409722222222222,0.48726851851851855,V1
5106,983,0.1879820051413882,0.23232647814910026,0.5870949074074074,0.6183449074074074,V1
5107,983,0.2275064267352185,0.269280205655527,0.6270254629629629,0.6646412037037037,V1
5108,983,0.6632390745501285,0.7197943444730077,0.6958912037037037,0.7335069444444444,V1
5109,983,0.7888817480719794,0.8258354755784062,0.6293402777777778,0.6692708333333334,V1
5110,983,0.737146529562982,0.7766709511568124,0.6692708333333334,0.7025462962962963,V1
5111,983,0.8553984575835476,0.9019922879177378,0.6536458333333334,0.6892361111111112,V1
5112,984,0.10668380462724936,0.15616966580976863,0.5917245370370371,0.6070601851851852,V1
5113,984,0.10925449871465295,0.1487789203084833,0.6070601851851852,0.6403356481481481,V1
5114,984,0.15102827763496143,0.18316195372750643,0.6336805555555556,0.6779513888888888,V1
5115,984,0.2101542416452442,0.24453727506426734,0.7225115740740741,0.7468171296296297,V1
5116,984,0.23714652956298202,0.2718508997429306,0.7734375,0.8223379629629629,V1
5117,984,0.37017994858611825,0.3801413881748072,0.8489583333333334,0.8619791666666666,V1
5118,984,0.3679305912596401,0.40488431876606684,0.8732638888888888,0.8909143518518519,V1
5119,984,0.2397172236503856,0.27667095115681234,0.8599537037037037,0.8975694444444444,V1
5120,984,0.5475578406169666,0.5796915167095116,0.8599537037037037,0.9019097222222222,V1
5121,985,0.5032133676092545,0.5449871465295629,0.31221064814814814,0.3431712962962963,V1
5122,985,0.6976221079691517,0.714974293059126,0.21903935185185186,0.2523148148148148,V1
5123,985,0.7766709511568124,0.8136246786632391,0.3521412037037037,0.3897569444444444,V1
5124,985,0.2570694087403599,0.2940231362467866,0.5228587962962963,0.5651041666666666,V1
5125,985,0.323586118251928,0.36053984575835474,0.7158564814814815,0.7378472222222222,V1
5126,985,0.41227506426735216,0.4466580976863753,0.7824074074074074,0.8156828703703703,V1
5127,985,0.4662596401028278,0.48586118251928023,0.7867476851851852,0.8110532407407407,V1
5128,985,0.4662596401028278,0.4910025706940874,0.6825810185185185,0.7092013888888888,V1
5129,985,0.4884318766066838,0.5032133676092545,0.8709490740740741,0.8885995370370371,V1
5130,985,0.3679305912596401,0.4023136246786632,0.6469907407407407,0.6912615740740741,V1
5131,985,0.31362467866323906,0.3627892030848329,0.6050347222222222,0.6536458333333334,V1
5132,985,0.5819408740359897,0.6140745501285347,0.6892361111111112,0.7245370370370371,V1
5133,985,0.5623393316195373,0.5893316195372751,0.7777777777777778,0.8133680555555556,V1
5134,985,0.5032133676092545,0.5375964010282777,0.7601273148148148,0.8000578703703703,V1
5135,985,0.32840616966580977,0.3653598971722365,0.6493055555555556,0.6846064814814815,V1
5136,986,0.4588688946015424,0.4884318766066838,0.2899305555555556,0.32783564814814814,V1
5137,986,0.6362467866323908,0.6854113110539846,0.19039351851851852,0.24797453703703703,V1
5138,986,0.2570694087403599,0.2888817480719794,0.5784143518518519,0.6160300925925926,V1
5139,986,0.25931876606683807,0.28406169665809766,0.6203703703703703,0.6626157407407407,V1
5140,986,0.301413881748072,0.3309768637532134,0.6203703703703703,0.6493055555555556,V1
5141,986,0.3088046272493573,0.34575835475578404,0.6493055555555556,0.6825810185185185,V1
5142,986,0.4440874035989717,0.47107969151670953,0.7424768518518519,0.7757523148148148,V1
5143,986,0.48586118251928023,0.5327763496143959,0.7624421296296297,0.7977430555555556,V1
5144,986,0.5106041131105399,0.5327763496143959,0.6626157407407407,0.6979166666666666,V1
5145,986,0.4023136246786632,0.44890745501285345,0.7734375,0.8067129629629629,V1
5146,986,0.3653598971722365,0.39235218508997427,0.7578125,0.7957175925925926,V1
5147,986,0.4170951156812339,0.45629820051413883,0.8489583333333334,0.8842592592592593,V1
5148,986,0.4366966580976864,0.47107969151670953,0.6293402777777778,0.6736111111111112,V1
5149,987,0.7175449871465296,0.7519280205655527,0.31655092592592593,0.3587962962962963,V1
5150,987,0.6388174807197944,0.6780205655526992,0.3098958333333333,0.34780092592592593,V1
5151,987,0.4023136246786632,0.44183804627249357,0.6469907407407407,0.6802662037037037,V1
5152,987,0.38753213367609257,0.42930591259640105,0.7378472222222222,0.7734375,V1
5153,987,0.5375964010282777,0.5796915167095116,0.8200231481481481,0.8509837962962963,V1
5154,987,0.31362467866323906,0.34318766066838047,0.6469907407407407,0.6802662037037037,V1
5155,988,0.5401670951156813,0.5723007712082262,0.29658564814814814,0.33217592592592593,V1
5156,988,0.5967223650385605,0.6362467866323908,0.32783564814814814,0.3611111111111111,V1
5157,988,0.3161953727506427,0.36053984575835474,0.6579861111111112,0.6912615740740741,V1
5158,988,0.30623393316195374,0.34575835475578404,0.6869212962962963,0.7311921296296297,V1
5159,988,0.269280205655527,0.30623393316195374,0.7711226851851852,0.8067129629629629,V1
5160,988,0.20276349614395886,0.2422879177377892,0.7757523148148148,0.8067129629629629,V1
5161,988,0.2152956298200514,0.25931876606683807,0.8223379629629629,0.8686342592592593,V1
5162,988,0.24710796915167096,0.2866323907455013,0.8532986111111112,0.8885995370370371,V1
5163,988,0.39010282776349614,0.42705655526992287,0.8709490740740741,0.9065393518518519,V1
5164,988,0.16356041131105398,0.19794344473007713,0.6958912037037037,0.7358217592592593,V1
5165,988,0.14620822622107968,0.1953727506426735,0.6383101851851852,0.6802662037037037,V1
5166,988,0.21754498714652956,0.26446015424164526,0.6692708333333334,0.7178819444444444,V1
5167,989,0.7001928020565553,0.7445372750642674,0.8266782407407407,0.8642939814814815,V1
5168,989,0.6388174807197944,0.6805912596401028,0.8799189814814815,0.9085648148148148,V1
5169,989,0.6436375321336761,0.7050128534704371,0.7534722222222222,0.8023726851851852,V1
5170,989,0.7075835475578406,0.7445372750642674,0.625,0.6536458333333334,V1
5171,989,0.8036632390745502,0.8505784061696658,0.7045717592592593,0.7424768518518519,V1
5172,990,0.37275064267352187,0.41227506426735216,0.32320601851851855,0.35648148148148145,V1
5173,990,0.3332262210796915,0.3775706940874036,0.2170138888888889,0.2523148148148148,V1
5174,990,0.5575192802056556,0.5919023136246787,0.6626157407407407,0.6979166666666666,V1
5175,990,0.5375964010282777,0.5796915167095116,0.6203703703703703,0.6603009259259259,V1
5176,990,0.5819408740359897,0.6115038560411311,0.7291666666666666,0.7624421296296297,V1
5177,990,0.6854113110539846,0.737146529562982,0.7245370370370371,0.7711226851851852,V1
5178,990,0.7249357326478149,0.7766709511568124,0.6779513888888888,0.7135416666666666,V1
5179,990,0.587082262210797,0.6336760925449871,0.8619791666666666,0.9042245370370371,V1
5180,990,0.6436375321336761,0.6680591259640103,0.8752893518518519,0.9085648148148148,V1
5181,990,0.6706298200514139,0.7001928020565553,0.8666087962962963,0.8932291666666666,V1
5182,991,0.49839331619537275,0.5327763496143959,0.6692708333333334,0.7112268518518519,V1
5183,991,0.5501285347043702,0.5796915167095116,0.6958912037037037,0.7424768518518519,V1
5184,991,0.6680591259640103,0.7323264781491002,0.6825810185185185,0.7135416666666666,V1
5185,991,0.747107969151671,0.7888817480719794,0.6669560185185185,0.7068865740740741,V1
5186,991,0.7419665809768637,0.7888817480719794,0.5784143518518519,0.6293402777777778,V1
5187,991,0.6706298200514139,0.7249357326478149,0.609375,0.6646412037037037,V1
5188,991,0.6584190231362468,0.6854113110539846,0.7644675925925926,0.7844328703703703,V1
5189,991,0.5745501285347043,0.6288560411311054,0.7777777777777778,0.8156828703703703,V1
5190,991,0.5501285347043702,0.5967223650385605,0.8885995370370371,0.9398148148148148,V1
5191,991,0.5228149100257069,0.5549485861182519,0.6183449074074074,0.6579861111111112,V1
5192,992,0.2718508997429306,0.32840616966580977,0.3211805555555556,0.37876157407407407,V1
5193,992,0.31362467866323906,0.3531491002570694,0.29224537037037035,0.31452546296296297,V1
5194,992,0.5475578406169666,0.5819408740359897,0.5205439814814815,0.5494791666666666,V1
5195,992,0.5671593830334191,0.6018637532133676,0.5694444444444444,0.6070601851851852,V1
5196,992,0.461439588688946,0.5057840616966581,0.5694444444444444,0.6226851851851852,V1
5197,992,0.3679305912596401,0.4023136246786632,0.5251736111111112,0.5717592592592593,V1
5198,993,0.22011568123393316,0.2544987146529563,0.29224537037037035,0.32783564814814814,V1
5199,993,0.27924164524421596,0.32101542416452444,0.3521412037037037,0.3854166666666667,V1
5200,993,0.1953727506426735,0.2544987146529563,0.3365162037037037,0.37210648148148145,V1
5201,993,0.3949228791773779,0.42930591259640105,0.5561342592592593,0.5983796296296297,V1
5202,993,0.4762210796915167,0.5006426735218509,0.5694444444444444,0.6004050925925926,V1
5203,993,0.4958226221079691,0.5449871465295629,0.5405092592592593,0.5784143518518519,V1
5204,993,0.6240359897172236,0.6680591259640103,0.5318287037037037,0.5760995370370371,V1
5205,993,0.4662596401028278,0.5057840616966581,0.4852430555555556,0.5271990740740741,V1
5206,994,0.25931876606683807,0.28406169665809766,0.30324074074074076,0.3498263888888889,V1
5207,994,0.2152956298200514,0.2667095115681234,0.35648148148148145,0.4163773148148148,V1
5208,994,0.3161953727506427,0.3653598971722365,0.39438657407407407,0.4386574074074074,V1
5209,994,0.41452442159383035,0.44890745501285345,0.4210069444444444,0.4429976851851852,V1
5210,994,0.301413881748072,0.34061696658097684,0.5827546296296297,0.609375,V1
5211,994,0.42930591259640105,0.46883033419023135,0.6070601851851852,0.6426504629629629,V1
5212,994,0.5205655526992288,0.5353470437017995,0.5584490740740741,0.5737847222222222,V1
5213,994,0.5080334190231363,0.5375964010282777,0.5361689814814815,0.5584490740740741,V1
5214,995,0.05269922879177378,0.09704370179948586,0.59375,0.6336805555555556,V1
5215,995,0.09704370179948586,0.12146529562982006,0.6226851851851852,0.6669560185185185,V1
5216,995,0.16098971722365038,0.2101542416452442,0.7178819444444444,0.7401620370370371,V1
5217,995,0.18059125964010284,0.2275064267352185,0.7578125,0.8000578703703703,V1
5218,995,0.26446015424164526,0.323586118251928,0.7225115740740741,0.7578125,V1
5219,995,0.301413881748072,0.35539845758354754,0.7601273148148148,0.7890625,V1
5220,995,0.27924164524421596,0.31362467866323906,0.7910879629629629,0.8200231481481481,V1
5221,995,0.3184447300771208,0.3775706940874036,0.8376736111111112,0.8776041666666666,V1
5222,995,0.5154241645244216,0.5597686375321337,0.8289930555555556,0.8576388888888888,V1
5223,996,0.7667095115681234,0.8010925449871465,0.2789351851851852,0.3055555555555556,V1
5224,996,0.6828406169665809,0.7175449871465296,0.36313657407407407,0.3810763888888889,V1
5225,996,0.7789203084832905,0.8084832904884319,0.3521412037037037,0.3744212962962963,V1
5226,996,0.737146529562982,0.7789203084832905,0.39207175925925924,0.41869212962962965,V1
5227,996,0.6902313624678663,0.7345758354755784,0.38773148148148145,0.41203703703703703,V1
5228,996,0.7667095115681234,0.8232647814910026,0.31886574074074076,0.3454861111111111,V1
5229,996,0.8036632390745502,0.8357969151670951,0.25028935185185186,0.2745949074074074,V1
5230,996,0.6854113110539846,0.7345758354755784,0.5095486111111112,0.5517939814814815,V1
5231,996,0.5279562982005142,0.5745501285347043,0.5095486111111112,0.5517939814814815,V1
5232,996,0.5080334190231363,0.5523778920308483,0.5494791666666666,0.5850694444444444,V1
5233,997,0.7249357326478149,0.769280205655527,0.5072337962962963,0.5318287037037037,V1
5234,997,0.6928020565552699,0.7297557840616966,0.5251736111111112,0.5627893518518519,V1
5235,997,0.7345758354755784,0.7988431876606684,0.33217592592592593,0.38773148148148145,V1
5236,997,0.791452442159383,0.8232647814910026,0.2899305555555556,0.3255208333333333,V1
5237,997,0.8210154241645244,0.8602185089974294,0.2789351851851852,0.31655092592592593,V1
5238,997,0.8431876606683805,0.8849614395886889,0.2523148148148148,0.2855902777777778,V1
5239,997,0.9019922879177378,0.9315552699228792,0.3587962962962963,0.3854166666666667,V1
5240,997,0.8332262210796915,0.875,0.33217592592592593,0.37876157407407407,V1
5241,998,0.22011568123393316,0.2667095115681234,0.3897569444444444,0.4230324074074074,V1
5242,998,0.13881748071979436,0.1879820051413882,0.5651041666666666,0.5983796296296297,V1
5243,998,0.131426735218509,0.17577120822622108,0.609375,0.6513310185185185,V1
5244,998,0.2667095115681234,0.32101542416452444,0.5960648148148148,0.625,V1
5245,998,0.27924164524421596,0.3309768637532134,0.5584490740740741,0.5894097222222222,V1
5246,998,0.2940231362467866,0.3480077120822622,0.2879050925925926,0.3431712962962963,V1
5247,999,0.6066838046272494,0.6410668380462725,0.22135416666666666,0.2523148148148148,V1
5248,999,0.5228149100257069,0.5475578406169666,0.22569444444444445,0.2566550925925926,V1
5249,999,0.42705655526992287,0.46883033419023135,0.6912615740740741,0.7135416666666666,V1
5250,999,0.39974293059125965,0.4366966580976864,0.23234953703703703,0.2722800925925926,V1
5251,999,0.3088046272493573,0.3110539845758355,0.33217592592592593,0.3365162037037037,V1
5252,999,0.28406169665809766,0.3088046272493573,0.3012152777777778,0.33217592592592593,V1
5253,999,0.323586118251928,0.3679305912596401,0.2789351851851852,0.31886574074074076,V1
5254,999,0.269280205655527,0.3036632390745501,0.23466435185185186,0.28125,V1
5255,999,0.15841902313624678,0.19794344473007713,0.4210069444444444,0.48292824074074076,V1
5256,999,0.16098971722365038,0.1879820051413882,0.5405092592592593,0.5827546296296297,V1
5257,999,0.3332262210796915,0.37275064267352187,0.6449652777777778,0.6779513888888888,V1
5258,1000,0.5649100257069408,0.6066838046272494,0.6469907407407407,0.6736111111111112,V1
5259,1000,0.5523778920308483,0.5796915167095116,0.6137152777777778,0.6493055555555556,V1
5260,1000,0.5006426735218509,0.5279562982005142,0.6004050925925926,0.6403356481481481,V1
5261,1000,0.5205655526992288,0.5401670951156813,0.6536458333333334,0.6779513888888888,V1
5262,1000,0.39974293059125965,0.44183804627249357,0.6004050925925926,0.6359953703703703,V1
5263,1000,0.3775706940874036,0.4097043701799486,0.6759259259259259,0.7045717592592593,V1
5264,1000,0.4514781491002571,0.4736503856041131,0.8865740740740741,0.9065393518518519,V1
5265,1000,0.43444730077120824,0.4662596401028278,0.9131944444444444,0.9375,V1
5266,1000,0.3627892030848329,0.4170951156812339,0.8842592592592593,0.921875,V1
5267,1000,0.41452442159383035,0.4440874035989717,0.40769675925925924,0.4363425925925926,V1
5268,1000,0.3679305912596401,0.40488431876606684,0.3744212962962963,0.41869212962962965,V1
5269,1000,0.4023136246786632,0.42930591259640105,0.3411458333333333,0.3697916666666667,V1
5270,1000,0.31362467866323906,0.3775706940874036,0.2855902777777778,0.33883101851851855,V1
5271,1000,0.4762210796915167,0.5302056555269923,0.2633101851851852,0.31221064814814814,V1
5272,1000,0.45629820051413883,0.5205655526992288,0.9241898148148148,0.9684606481481481,V1
5273,1001,0.23232647814910026,0.26446015424164526,0.6692708333333334,0.7158564814814815,V1
5274,1001,0.27924164524421596,0.29884318766066836,0.6183449074074074,0.6579861111111112,V1
5275,1001,0.3184447300771208,0.34061696658097684,0.6536458333333334,0.6692708333333334,V1
5276,1001,0.47107969151670953,0.5080334190231363,0.5737847222222222,0.6160300925925926,V1
5277,1001,0.46368894601542415,0.5057840616966581,0.6403356481481481,0.6736111111111112,V1
5278,1001,0.5401670951156813,0.5845115681233933,0.6779513888888888,0.7112268518518519,V1
5279,1001,0.5796915167095116,0.6166452442159382,0.59375,0.6270254629629629,V1
5280,1001,0.5745501285347043,0.6140745501285347,0.28125,0.32783564814814814,V1
5281,1001,0.5475578406169666,0.5745501285347043,0.9042245370370371,0.9265046296296297,V1
5282,1001,0.5057840616966581,0.5353470437017995,0.9198495370370371,0.9441550925925926,V1
5283,1001,0.4662596401028278,0.49839331619537275,0.9065393518518519,0.9464699074074074,V1
5284,1001,0.4884318766066838,0.5179948586118251,0.9398148148148148,0.9641203703703703,V1
5285,1001,0.46368894601542415,0.48586118251928023,0.8599537037037037,0.9019097222222222,V1
5286,1001,0.34061696658097684,0.38496143958868895,0.6646412037037037,0.7245370370370371,V1
5287,1002,0.7937017994858612,0.8232647814910026,0.5005787037037037,0.5338541666666666,V1
5288,1002,0.7888817480719794,0.8284061696658098,0.5338541666666666,0.5784143518518519,V1
5289,1002,0.7493573264781491,0.7888817480719794,0.5717592592592593,0.625,V1
5290,1002,0.7027634961439588,0.737146529562982,0.6070601851851852,0.6449652777777778,V1
